0 Untitled
0 Name: prop_minitap.dat
0 Author: MLCad
0 Unofficial Model
0 ROTATION CENTER 0 0 0 1 "Custom" 
0 ROTATION CONFIG 0 0
1 7 0 -48 -30 1 0 0 0 1 0 0 0 1 3039.DAT
1 7 30 -48 0 0 0 -1 0 1 0 1 0 0 3039.DAT
1 7 0 -48 30 -1 0 0 0 1 0 0 0 -1 3039.DAT
1 7 -30 -48 0 0 0 1 0 1 0 -1 0 0 3039.DAT
1 7 -50 -24 0 0 0 1 0 1 0 -1 0 0 3039.DAT
1 7 0 -24 -50 1 0 0 0 1 0 0 0 1 3039.DAT
1 7 50 -24 0 0 0 -1 0 1 0 1 0 0 3039.DAT
1 7 0 -24 50 -1 0 0 0 1 0 0 0 -1 3039.DAT
1 7 -30 -24 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 -30 -48 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 -30 -48 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 -30 -24 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -24 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -48 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -48 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -48 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 0 -56 0 -1 0 0 0 1 0 0 0 -1 3031.DAT
1 7 0 -112 0 -1 0 0 0 1 0 0 0 -1 3031.DAT
1 7 -30 -136 -30 -1 0 0 0 1 0 0 0 -1 3062-OLD.DAT
1 7 -30 -136 30 -1 0 0 0 1 0 0 0 -1 3062-OLD.DAT
1 7 30 -136 30 -1 0 0 0 1 0 0 0 -1 3062-OLD.DAT
1 7 30 -136 -30 -1 0 0 0 1 0 0 0 -1 3062-OLD.DAT
1 7 0 -136 0 -1 0 0 0 1 0 0 0 -1 3062B.DAT
1 7 0 -160 0 -1 0 0 0 1 0 0 0 -1 3062-OLD.DAT
1 7 0 -168 0 -1 0 0 0 1 0 0 0 -1 4032.DAT
1 7 0 -176 0 -1 0 0 0 1 0 0 0 -1 229.DAT
1 7 0 -184 0 -1 0 0 0 1 0 0 0 -1 4032.DAT
1 7 0 -208 0 -1 0 0 0 1 0 0 0 -1 4589.DAT
1 7 0 -144 -30 -1 0 0 0 1 0 0 0 -1 3069B.DAT
1 7 0 -144 30 -1 0 0 0 1 0 0 0 -1 3069B.DAT
1 7 30 -144 0 0 0 1 0 1 0 -1 0 0 2431.DAT
1 7 -30 -144 0 0 0 1 0 1 0 -1 0 0 2431.DAT
1 7 -30 -80 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 -30 -104 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 -30 -80 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 -30 -104 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -80 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -104 -30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -80 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 30 -104 30 -1 0 0 0 1 0 0 0 -1 3005.DAT
1 7 0 0 0 -1 0 0 0 1 0 0 0 -1 axis20x.dat
0
