0 Untitled
0 Name: monster_drone.dat
0 Author: MLCad
0 Unofficial Model
0 ROTATION CENTER 0 0 0 1 "Custom" 
0 ROTATION CONFIG 0 0
1 79694848 -40 -8 20 0 0 1 0 1 0 -1 0 0 3936.DAT
1 79694848 40 -8 20 0 0 -1 0 1 0 1 0 0 3935.DAT
1 79694848 0 -16 0 0 0 -1 0 1 0 1 0 0 2445.DAT
1 79694848 0 -40 70 -1 0 0 0 1 0 0 0 -1 3298.DAT
1 79694848 0 -40 0 0 0 -1 0 1 0 1 0 0 2456.DAT
1 79694848 0 -40 -70 -1 0 0 0 1 0 0 0 -1 3004.DAT
1 79694848 0 -40 -90 1 0 0 0 1 0 0 0 1 2458.DAT
1 79694848 -80 -8 100 0 0 1 0 1 0 -1 0 0 3934.DAT
1 79694848 80 -8 100 0 0 -1 0 1 0 1 0 0 3933.DAT
1 79694848 -80 -16 80 1 0 0 0 1 0 0 0 1 3068A.DAT
1 79694848 -120 -16 70 1 0 0 0 1 0 0 0 1 3069B.DAT
1 79694848 120 -16 70 1 0 0 0 1 0 0 0 1 3069B.DAT
1 79694848 80 -16 80 1 0 0 0 1 0 0 0 1 3068A.DAT
1 78252704 -30 -32 70 1 0 0 0 1 0 0 0 1 4286.DAT
1 78252704 30 -32 70 1 0 0 0 1 0 0 0 1 4286.DAT
1 78252704 -50 -32 70 1 0 0 0 1 0 0 0 1 3040B.DAT
1 78252704 50 -32 70 1 0 0 0 1 0 0 0 1 3040B.DAT
1 78252704 -40 -32 90 -1 0 0 0 1 0 0 0 -1 3039.DAT
1 78252704 40 -32 90 -1 0 0 0 1 0 0 0 -1 3039.DAT
1 78252704 -40 -56 90 1 0 0 0 1 0 0 0 1 3049.DAT
1 78252704 40 -56 90 1 0 0 0 1 0 0 0 1 3049.DAT
1 78252704 -40 -56 70 1 0 0 0 1 0 0 0 1 3048.DAT
1 68092144 0 -34 -122 1 0 0 0 0 -1 0 1 0 3062A.DAT
1 68092144 0 -34 -146 1 0 0 0 0 -1 0 1 0 3062A.DAT
1 78252704 40 -56 70 1 0 0 0 1 0 0 0 1 3048.DAT
1 82710240 0 -64 -10 -1 0 0 0 1 0 0 0 -1 30363.DAT
1 82710240 0 -64 -30 1 0 0 0 1 0 0 0 1 30363.DAT
1 68092144 -70 -16 50 -1 0 0 0 1 0 0 0 -1 4073.DAT
1 68092144 -150 -16 70 -1 0 0 0 1 0 0 0 -1 4073.DAT
1 68092144 150 -16 70 -1 0 0 0 1 0 0 0 -1 4073.DAT
1 68092144 70 -16 50 -1 0 0 0 1 0 0 0 -1 4073.DAT
1 68092144 0 0 0 -1 0 0 0 1 0 0 0 -1 axis20x.dat
0
