0 Untitled
0 Name: prop_monolith.dat
0 Author: MLCad
0 Unofficial Model
0 ROTATION CENTER 0 0 0 1 "Custom" 
0 ROTATION CONFIG 0 0
1 0 50 -96 -50 1 0 0 0 1 0 0 0 1 3685.DAT
1 0 20 -96 -50 1 0 0 0 1 0 0 0 1 3684.DAT
1 0 -20 -96 -50 1 0 0 0 1 0 0 0 1 3684.DAT
1 0 50 -96 20 0 0 -1 0 1 0 1 0 0 3684.DAT
1 0 50 -96 -20 0 0 -1 0 1 0 1 0 0 3684.DAT
1 0 -50 -96 -20 0 0 1 0 1 0 -1 0 0 3684.DAT
1 0 -50 -96 20 0 0 1 0 1 0 -1 0 0 3684.DAT
1 0 -50 -96 -50 0 0 1 0 1 0 -1 0 0 3685.DAT
1 0 -50 -96 50 -1 0 0 0 1 0 0 0 -1 3685.DAT
1 0 -20 -96 50 -1 0 0 0 1 0 0 0 -1 3684.DAT
1 0 20 -96 50 -1 0 0 0 1 0 0 0 -1 3684.DAT
1 0 50 -96 50 0 0 -1 0 1 0 1 0 0 3685.DAT
1 0 30 -168 -30 1 0 0 0 1 0 0 0 1 3685.DAT
1 0 0 -168 -30 1 0 0 0 1 0 0 0 1 3684.DAT
1 0 30 -168 0 0 0 -1 0 1 0 1 0 0 3684.DAT
1 0 -30 -168 0 0 0 1 0 1 0 -1 0 0 3684.DAT
1 0 0 -168 30 -1 0 0 0 1 0 0 0 -1 3684.DAT
1 0 -30 -168 -30 0 0 1 0 1 0 -1 0 0 3685.DAT
1 0 -30 -168 30 -1 0 0 0 1 0 0 0 -1 3685.DAT
1 0 30 -168 30 0 0 -1 0 1 0 1 0 0 3685.DAT
1 0 10 -240 10 0 0 -1 0 1 0 1 0 0 3685.DAT
1 0 10 -240 -10 1 0 0 0 1 0 0 0 1 3685.DAT
1 0 -10 -240 -10 0 0 1 0 1 0 -1 0 0 3685.DAT
1 0 -10 -240 10 -1 0 0 0 1 0 0 0 -1 3685.DAT
1 0 50 -24 50 0 0 -1 0 1 0 1 0 0 3676.DAT
1 0 50 -24 -50 1 0 0 0 1 0 0 0 1 3676.DAT
1 0 -50 -24 -50 0 0 1 0 1 0 -1 0 0 3676.DAT
1 0 -50 -24 50 -1 0 0 0 1 0 0 0 -1 3676.DAT
1 0 -20 -24 50 -1 0 0 0 1 0 0 0 -1 3660.DAT
1 0 20 -24 50 -1 0 0 0 1 0 0 0 -1 3660.DAT
1 0 50 -24 20 0 0 -1 0 1 0 1 0 0 3660.DAT
1 0 50 -24 -20 0 0 -1 0 1 0 1 0 0 3660.DAT
1 0 20 -24 -50 1 0 0 0 1 0 0 0 1 3660.DAT
1 0 -20 -24 -50 1 0 0 0 1 0 0 0 1 3660.DAT
1 0 0 -248 0 1 0 0 0 1 0 0 0 1 3068B.DAT
1 0 0 0 0 1 0 0 0 1 0 0 0 1 axis20x.dat
0
